OrderID,CustomerID,FoodItemID,FoodItemName,Quantity,OrderDate,OrderTime,Total_ItemsPrice
1512,343,101,North Indian Soup,2,23-Jan-26,1:24:39 AM,300
1513,343,265,Schezwan Curry,4,24-Mar-26,5:11:29 PM,1000
1514,344,241,Schezwan Biryani,4,08-Apr-26,10:22:23 AM,920
1515,344,315,Hyderabadi Pasta,4,28-Jan-26,4:28:28 PM,720
1516,344,336,Punjabi Salad,4,30-Apr-26,6:33:20 AM,200
1517,344,157,Special Tikka,1,06-Feb-26,8:20:21 AM,50
1518,344,181,BBQ Biryani,1,15-Feb-26,7:12:41 PM,320
1519,345,265,Schezwan Curry,4,06-Feb-26,7:26:28 AM,1000
1520,345,357,Tandoori Noodles,1,22-Jan-26,12:49:47 AM,60
1521,345,149,Cheesy Dosa,4,31-Mar-26,7:15:33 AM,1000
1522,345,341,Hot Naan,3,21-Jan-26,8:35:53 AM,150
1523,345,132,Baked Pizza,1,01-Jan-26,9:49:38 AM,120
1524,345,167,Deluxe Burger,1,15-Jan-26,8:46:39 AM,50
1525,346,259,Garlic Pasta,2,28-Mar-26,10:29:23 AM,760
1526,346,244,Cheesy Roti,4,26-Jan-26,8:23:39 PM,1000
1527,346,216,BBQ Noodles,4,19-Apr-26,2:37:40 AM,360
1528,347,373,Crispy Curry,4,09-Jan-26,3:43:54 PM,1520
1529,347,172,Mexican IceCream,1,07-Mar-26,10:16:10 AM,150
1530,347,138,Baked Fried Rice,2,08-Feb-26,6:30:48 PM,180
1531,348,213,Mexican Biryani,4,19-Apr-26,3:19:20 PM,160
1532,348,292,Schezwan IceCream,4,25-Mar-26,3:59:58 PM,1280
1533,348,306,Smoky Kebab,1,27-Mar-26,7:20:25 PM,380
1534,348,125,Hyderabadi Curry,3,20-Mar-26,2:11:16 PM,750
1535,348,361,Garlic Kheer,3,30-Apr-26,7:20:22 PM,960
1536,348,260,Cheesy Idly,1,15-Jan-26,6:42:13 PM,150
1537,349,290,Hot Fried Rice,3,10-Jan-26,4:53:38 PM,120
1538,349,409,Baked Noodles,4,04-Jan-26,12:35:53 PM,1000
1539,349,329,Smoky Naan,3,04-Mar-26,11:14:47 AM,180
1540,350,123,Baked Tikka,2,13-Jan-26,4:31:48 AM,360
1541,350,149,Cheesy Dosa,3,03-Apr-26,5:27:20 AM,750
1542,350,246,North Indian Naan,1,29-Mar-26,7:58:21 AM,180
1543,350,351,Special Biryani,4,11-Apr-26,6:16:27 AM,1000
1544,350,350,Punjabi Soup,4,03-Apr-26,8:44:43 AM,600
1545,350,132,Baked Pizza,2,13-Feb-26,6:38:50 PM,240
1546,351,265,Schezwan Curry,3,06-Mar-26,3:44:52 AM,750
1547,351,124,Cheesy Halwa,3,13-Mar-26,3:28:17 AM,360
1548,351,268,Punjabi Halwa,3,19-Feb-26,3:33:53 AM,540
1549,351,249,North Indian Burger,2,28-Mar-26,1:32:28 PM,640
1550,351,438,Hot Vada,4,10-Apr-26,3:18:45 AM,200
1551,351,435,Crispy Tikka,3,03-Jan-26,12:53:41 PM,120
1552,352,131,Baked Salad,4,09-Jan-26,12:53:25 AM,600
1553,352,250,Spicy IceCream,2,24-Apr-26,6:28:45 AM,180
1554,352,288,Smoky Noodles,2,14-Feb-26,10:48:28 AM,140
1555,352,191,BBQ Burger,2,26-Mar-26,2:25:31 PM,360
1556,352,403,South Indian Manchurian,4,26-Apr-26,4:48:30 AM,600
1557,352,187,Schezwan Noodles,3,01-Apr-26,3:53:24 AM,210
1558,353,338,Schezwan Platter,4,12-Feb-26,11:54:51 PM,600
1559,353,156,Tandoori Dosa,2,24-Jan-26,5:53:44 PM,760
1560,353,450,Schezwan Manchurian,3,04-Apr-26,3:21:20 AM,690
1561,353,330,South Indian Platter,1,09-Mar-26,3:32:37 AM,50
1562,353,354,Spicy Roti,3,28-Mar-26,9:17:51 PM,360
1563,353,319,Baked Dosa,1,03-Mar-26,8:20:44 AM,150
1564,354,433,Smoky Curry,1,05-Feb-26,2:18:32 AM,180
1565,354,142,Spicy Burger,1,13-Apr-26,10:26:26 AM,50
1566,354,253,Hyderabadi Kheer,3,05-Mar-26,10:24:49 AM,180
1567,355,341,Hot Naan,1,09-Apr-26,8:22:50 AM,50
1568,355,322,Schezwan Roll,4,17-Feb-26,1:40:29 AM,1280
1569,355,368,Garlic Dosa,4,13-Apr-26,7:46:44 AM,1000
1570,355,241,Schezwan Biryani,3,04-Apr-26,3:58:15 AM,690
1571,355,437,Deluxe Naan,3,31-Mar-26,3:18:52 AM,270
1572,355,424,Hyderabadi Kebab,3,18-Jan-26,11:49:29 AM,150
1573,356,292,Schezwan IceCream,2,14-Apr-26,11:48:10 AM,640
1574,356,266,Tandoori Manchurian,2,14-Feb-26,3:59:51 PM,500
1575,356,380,North Indian Curry,3,24-Feb-26,5:15:24 AM,690
1576,357,157,Special Tikka,4,21-Jan-26,5:15:19 PM,200
1577,357,116,Punjabi Pizza,4,07-Apr-26,6:27:46 AM,1000
1578,357,341,Hot Naan,1,09-Feb-26,3:51:24 PM,50
1579,357,256,Spicy Noodles,3,02-Mar-26,9:19:21 AM,360
1580,357,215,Garlic Noodles,2,05-Jan-26,8:45:35 AM,460
1581,358,175,South Indian Roll,3,02-Apr-26,9:43:39 AM,150
1582,358,212,Spicy Halwa,1,21-Mar-26,11:36:46 PM,380
1583,358,228,Spicy Soup,1,16-Jan-26,12:51:17 PM,250
1584,358,408,Spicy Manchurian,4,05-Apr-26,1:10:22 AM,720
1585,358,119,Mexican Noodles,2,25-Jan-26,5:50:24 AM,180
1586,359,201,South Indian Kebab,4,27-Feb-26,3:58:39 PM,360
1587,359,380,North Indian Curry,2,08-Apr-26,4:35:12 PM,460
1588,359,274,Tandoori Pizza,2,07-Apr-26,5:49:25 AM,80
1589,359,449,BBQ Kheer,2,10-Mar-26,2:15:57 AM,180
1590,359,325,Cheesy Roll,4,16-Jan-26,1:58:57 PM,720
1591,360,190,Deluxe Pasta,4,04-Mar-26,7:38:53 AM,240
1592,360,166,Crispy Salad,1,06-Feb-26,9:15:59 PM,90
1593,360,169,Mexican Vada,1,29-Mar-26,1:20:17 PM,120
1594,361,373,Crispy Curry,2,01-Feb-26,10:30:18 AM,760
1595,361,260,Cheesy Idly,4,19-Apr-26,7:13:49 AM,600
1596,361,199,Deluxe Roll,4,05-Apr-26,3:46:27 PM,720
1597,361,238,Hyderabadi Roti,2,22-Feb-26,12:21:54 PM,640
1598,362,443,Sweet Vada,4,18-Jan-26,11:15:47 AM,480
1599,362,356,Punjabi Fried Rice,3,15-Jan-26,3:34:44 PM,120
1600,362,132,Baked Pizza,1,17-Jan-26,3:42:42 PM,120
1601,362,164,Garlic Salad,2,15-Apr-26,12:18:17 PM,240
1602,362,436,South Indian Idly,3,11-Feb-26,10:40:41 AM,690
1603,362,254,Punjabi Noodles,3,15-Feb-26,1:35:24 AM,750
1604,363,364,Deluxe Vada,3,28-Feb-26,5:57:36 PM,150
1605,363,369,Deluxe Kheer,3,24-Jan-26,6:24:41 AM,540
1606,363,177,Hot Halwa,3,08-Jan-26,1:57:45 PM,1140
1607,363,141,Punjabi Idly,1,29-Jan-26,6:58:15 PM,320
1608,363,149,Cheesy Dosa,4,14-Mar-26,9:46:50 PM,1000
1609,364,383,Mexican Salad,3,31-Jan-26,2:33:15 AM,690
1610,364,373,Crispy Curry,3,23-Jan-26,10:21:15 PM,1140
1611,364,230,South Indian Soup,4,03-Feb-26,6:45:47 PM,720
1612,364,383,Mexican Salad,3,27-Feb-26,9:29:45 PM,690
1613,364,157,Special Tikka,1,21-Mar-26,5:57:27 PM,50
1614,365,400,Special Manchurian,3,20-Feb-26,4:16:40 PM,180
1615,365,352,BBQ Naan,2,07-Mar-26,8:40:40 AM,80
1616,365,207,Sweet Noodles,1,09-Apr-26,1:32:36 AM,230
1617,366,224,South Indian Fried Rice,1,03-Feb-26,2:39:26 AM,70
1618,366,173,Deluxe Platter,1,12-Mar-26,9:57:46 PM,50
1619,366,279,Mexican Dosa,2,13-Feb-26,3:36:39 PM,100
1620,366,408,Spicy Manchurian,1,30-Jan-26,3:54:11 AM,180
1621,366,121,North Indian Kheer,2,06-Feb-26,1:55:42 PM,360
1622,366,222,Baked Roti,4,13-Feb-26,9:35:48 PM,200
1623,367,217,Punjabi Vada,2,16-Feb-26,11:57:33 AM,760
1624,367,286,Hot Burger,3,10-Feb-26,5:39:12 AM,270
1625,367,400,Special Manchurian,4,06-Mar-26,2:28:38 AM,240
1626,367,339,Hyderabadi Platter,2,09-Mar-26,12:30:10 AM,120
1627,367,343,Hot Manchurian,4,03-Feb-26,9:47:32 AM,360
1628,368,385,Special Roll,3,19-Jan-26,5:22:13 AM,270
1629,368,101,North Indian Soup,3,12-Feb-26,9:14:39 AM,450
1630,368,141,Punjabi Idly,2,12-Apr-26,3:12:50 PM,640
1631,369,364,Deluxe Vada,1,05-Feb-26,2:33:45 PM,50
1632,369,338,Schezwan Platter,2,31-Mar-26,1:37:17 AM,300
1633,369,106,Garlic Burger,4,21-Mar-26,10:10:36 PM,160
1634,369,306,Smoky Kebab,3,03-Mar-26,5:59:59 PM,1140
1635,369,409,Baked Noodles,1,02-Feb-26,4:34:50 AM,250
1636,369,256,Spicy Noodles,3,10-Apr-26,2:19:27 PM,360
1637,370,122,BBQ IceCream,3,16-Mar-26,5:49:36 AM,960
1638,370,271,Spicy Curry,4,05-Mar-26,5:57:33 AM,360
1639,370,349,Sweet Pasta,1,22-Apr-26,11:49:59 PM,380
1640,370,151,Garlic Vada,2,08-Feb-26,9:17:43 AM,120
1641,370,371,Tandoori Salad,4,19-Feb-26,1:28:18 AM,1280
1642,370,380,North Indian Curry,4,01-Jan-26,9:59:56 AM,920
1643,371,384,Deluxe Kebab,4,03-Jan-26,3:58:59 PM,1520
1644,371,172,Mexican IceCream,4,06-Apr-26,7:17:15 PM,600
1645,371,131,Baked Salad,2,18-Mar-26,8:44:53 AM,300
1646,371,137,Garlic Fried Rice,1,15-Jan-26,10:30:15 AM,320
1647,371,165,South Indian Pizza,3,13-Feb-26,8:12:17 PM,210
1648,371,428,Sweet IceCream,3,08-Feb-26,2:12:39 AM,540
1649,372,349,Sweet Pasta,1,13-Jan-26,10:56:38 PM,380
1650,372,319,Baked Dosa,1,07-Mar-26,4:19:25 PM,150
1651,372,340,Hot Kheer,4,17-Mar-26,4:43:10 AM,280
1652,373,185,BBQ Roll,3,29-Apr-26,5:20:34 AM,960
1653,373,389,Spicy Roll,3,29-Apr-26,9:22:22 AM,120
1654,373,282,South Indian Tikka,4,28-Feb-26,12:25:15 PM,480
1655,373,157,Special Tikka,4,08-Jan-26,7:17:47 PM,200
1656,374,426,Smoky Pasta,1,29-Mar-26,11:49:59 PM,70
1657,374,316,Punjabi Kheer,2,04-Apr-26,6:29:17 AM,100
1658,374,325,Cheesy Roll,3,27-Mar-26,9:51:32 PM,540
1659,374,281,Special Platter,3,17-Apr-26,6:48:23 PM,180
1660,374,192,Crispy Roti,4,08-Apr-26,12:24:47 PM,600
1661,374,392,Baked Platter,4,20-Apr-26,1:53:22 AM,480
1662,375,289,South Indian Naan,1,19-Mar-26,9:56:26 PM,120
1663,375,117,Hyderabadi Noodles,2,12-Jan-26,11:30:38 PM,300
1664,375,334,Spicy Fried Rice,2,26-Apr-26,3:52:30 PM,80
1665,375,434,Hot Platter,2,04-Apr-26,3:12:49 PM,180
1666,375,382,Cheesy Naan,2,10-Apr-26,4:19:31 PM,500
1667,376,330,South Indian Platter,4,19-Mar-26,10:33:57 PM,200
1668,376,115,Special Vada,4,15-Jan-26,2:18:49 AM,200
1669,376,341,Hot Naan,1,06-Apr-26,12:58:52 AM,50
1670,376,167,Deluxe Burger,1,19-Jan-26,1:17:52 PM,50
1671,377,236,Mexican Pasta,4,14-Mar-26,10:12:33 AM,1520
1672,377,116,Punjabi Pizza,3,22-Apr-26,7:28:50 PM,750
1673,377,393,BBQ Dosa,4,08-Jan-26,9:15:46 PM,240
1674,378,248,Hyderabadi Fried Rice,2,27-Mar-26,9:51:12 PM,640
1675,378,184,Deluxe Noodles,3,21-Feb-26,8:17:39 AM,210
1676,378,241,Schezwan Biryani,1,29-Mar-26,12:11:57 PM,230
1677,378,345,North Indian Vada,2,27-Jan-26,9:18:17 PM,640
1678,378,206,Cheesy Soup,1,28-Feb-26,7:56:24 PM,60
1679,379,118,Sweet Platter,2,24-Mar-26,4:59:41 PM,140
1680,379,253,Hyderabadi Kheer,4,16-Feb-26,10:58:14 PM,240
1681,379,150,Baked Curry,4,17-Apr-26,7:40:10 PM,280
1682,380,164,Garlic Salad,3,01-Mar-26,9:15:55 PM,360
1683,380,295,Smoky Manchurian,3,02-Mar-26,8:38:46 AM,120
1684,380,150,Baked Curry,3,23-Feb-26,10:47:13 AM,210
1685,380,326,Hyderabadi Biryani,3,06-Mar-26,3:38:30 AM,360
1686,380,427,Tandoori Idly,4,02-Feb-26,11:59:28 AM,1000
1687,380,141,Punjabi Idly,1,26-Jan-26,5:46:59 AM,320
1688,381,127,Spicy Kebab,3,27-Apr-26,12:11:42 PM,960
1689,381,169,Mexican Vada,3,02-Mar-26,12:48:21 AM,360
1690,381,166,Crispy Salad,3,13-Apr-26,5:18:33 PM,270
1691,381,290,Hot Fried Rice,4,19-Mar-26,6:44:34 AM,160
1692,381,399,Crispy Fried Rice,4,03-Mar-26,4:51:31 PM,360
1693,381,229,Hot Curry,4,26-Jan-26,3:20:15 AM,1520
1694,382,105,Garlic Kebab,3,03-Apr-26,6:20:35 PM,1140
1695,382,338,Schezwan Platter,3,31-Jan-26,5:35:42 AM,450
1696,382,166,Crispy Salad,1,14-Feb-26,5:18:38 PM,90
1697,382,195,Baked IceCream,2,25-Jan-26,7:30:24 AM,300
1698,382,213,Mexican Biryani,1,24-Mar-26,6:18:22 AM,40
1699,383,309,Crispy Halwa,3,03-Feb-26,11:57:52 AM,690
1700,383,286,Hot Burger,4,22-Feb-26,4:57:33 PM,360
1701,383,267,North Indian Roll,1,03-Apr-26,7:29:38 PM,60
1702,383,309,Crispy Halwa,1,27-Apr-26,5:26:37 PM,230
1703,383,141,Punjabi Idly,1,15-Feb-26,11:42:37 AM,320
1704,384,208,Punjabi Manchurian,1,27-Feb-26,2:32:28 AM,230
1705,384,319,Baked Dosa,2,29-Apr-26,3:38:39 AM,300
1706,384,261,Crispy IceCream,1,08-Mar-26,11:48:40 PM,320
1707,385,428,Sweet IceCream,1,12-Feb-26,12:29:41 PM,180
1708,385,364,Deluxe Vada,4,08-Apr-26,7:41:37 AM,200
1709,385,372,Crispy Biryani,4,15-Feb-26,2:56:37 AM,1520
1710,385,183,Punjabi Kebab,2,23-Mar-26,2:33:42 AM,80
1711,386,446,Sweet Idly,2,12-Mar-26,8:39:14 AM,300
1712,386,226,Baked Pasta,2,16-Mar-26,11:30:33 AM,300
1713,386,410,Cheesy Platter,2,05-Feb-26,1:53:58 AM,100
1714,387,363,Cheesy Kebab,3,28-Apr-26,5:46:58 PM,180
1715,387,215,Garlic Noodles,3,29-Mar-26,10:46:26 AM,690
1716,387,187,Schezwan Noodles,3,03-Jan-26,3:52:28 PM,210
1717,387,139,Deluxe Halwa,4,10-Feb-26,2:16:59 AM,920
1718,388,219,Smoky Dosa,2,18-Mar-26,8:31:44 PM,140
1719,388,198,Cheesy Fried Rice,3,08-Mar-26,10:13:31 PM,120
1720,388,429,Cheesy Biryani,4,17-Jan-26,9:42:27 AM,1520
1721,388,290,Hot Fried Rice,3,06-Jan-26,4:50:34 PM,120
1722,388,132,Baked Pizza,4,19-Mar-26,7:11:27 AM,480
1723,389,420,Hot Pasta,3,21-Feb-26,4:59:51 AM,540
1724,389,190,Deluxe Pasta,2,05-Feb-26,10:51:11 PM,120
1725,389,389,Spicy Roll,1,04-Jan-26,6:43:14 PM,40
1726,390,418,Deluxe Fried Rice,2,17-Mar-26,12:21:53 PM,140
1727,390,417,North Indian Noodles,4,09-Feb-26,10:15:12 PM,1520
1728,390,171,Baked Kheer,4,13-Apr-26,1:51:34 AM,720
1729,390,227,Deluxe Roti,1,31-Jan-26,2:24:46 PM,230
1730,390,426,Smoky Pasta,3,24-Jan-26,2:58:57 AM,210
1731,390,148,Deluxe Soup,2,21-Mar-26,12:56:20 PM,760
1732,391,308,Hot Soup,4,15-Apr-26,8:25:55 AM,200
1733,391,326,Hyderabadi Biryani,4,18-Mar-26,4:27:27 AM,480
1734,391,290,Hot Fried Rice,4,24-Jan-26,11:10:51 AM,160
1735,391,254,Punjabi Noodles,2,13-Apr-26,6:52:41 AM,500
1736,391,337,Crispy Burger,2,07-Jan-26,6:54:11 PM,80
1737,391,246,North Indian Naan,4,14-Jan-26,5:34:55 AM,720
1738,392,372,Crispy Biryani,4,15-Mar-26,6:56:11 AM,1520
1739,392,399,Crispy Fried Rice,2,02-Mar-26,10:28:34 AM,180
1740,392,144,North Indian Pasta,1,29-Apr-26,7:26:35 PM,250
1741,392,310,Spicy Biryani,3,17-Apr-26,1:24:12 PM,450
1742,392,417,North Indian Noodles,1,17-Apr-26,11:19:13 PM,380
1743,392,376,North Indian Pizza,4,07-Apr-26,4:11:22 AM,200
1744,393,414,Cheesy Burger,4,08-Apr-26,10:41:49 AM,1280
1745,393,189,Garlic Manchurian,4,02-Jan-26,3:13:27 PM,200
1746,393,393,BBQ Dosa,3,24-Mar-26,2:56:31 PM,180
1747,393,321,Cheesy Vada,3,26-Mar-26,1:24:39 AM,540
1748,394,244,Cheesy Roti,3,28-Feb-26,6:25:17 AM,750
1749,394,300,Sweet Salad,3,21-Feb-26,8:28:25 PM,180
1750,394,129,Hyderabadi Vada,2,15-Apr-26,7:36:31 PM,120
1751,395,411,North Indian Kebab,4,07-Feb-26,7:53:46 AM,240
1752,395,408,Spicy Manchurian,3,17-Mar-26,7:20:46 PM,540
1753,395,132,Baked Pizza,4,14-Mar-26,12:19:59 AM,480
1754,395,162,Garlic Tikka,4,11-Mar-26,3:40:15 PM,160
1755,395,167,Deluxe Burger,3,17-Jan-26,4:40:29 AM,150
1756,396,405,Hyderabadi Salad,1,26-Jan-26,1:15:28 AM,120
1757,396,422,Tandoori Biryani,2,03-Jan-26,6:40:18 PM,500
1758,396,385,Special Roll,3,02-Apr-26,4:51:14 PM,270
1759,396,359,Smoky Roti,2,05-Jan-26,7:10:35 AM,460
1760,397,257,Sweet Roti,3,21-Mar-26,5:59:57 AM,750
1761,397,381,BBQ Manchurian,2,28-Apr-26,8:40:57 AM,640
1762,397,342,Smoky Biryani,1,11-Jan-26,1:11:22 AM,320
1763,397,197,Sweet Curry,4,06-Feb-26,3:23:44 PM,1280
1764,398,269,Mexican Manchurian,4,19-Apr-26,8:59:40 AM,1520
1765,398,282,South Indian Tikka,3,11-Feb-26,10:27:49 AM,360
1766,398,412,Crispy Kebab,1,02-Apr-26,11:53:38 PM,40
1767,398,212,Spicy Halwa,1,16-Feb-26,2:25:54 AM,380
1768,398,260,Cheesy Idly,2,16-Jan-26,7:18:50 PM,300
1769,399,300,Sweet Salad,3,26-Mar-26,10:26:17 PM,180
1770,399,235,Deluxe Pizza,3,22-Apr-26,3:14:49 AM,540
1771,399,395,Schezwan Idly,1,11-Apr-26,1:27:11 AM,150
1772,400,209,Sweet Roll,1,28-Mar-26,6:27:15 AM,150
1773,400,121,North Indian Kheer,1,31-Mar-26,1:17:29 AM,180
1774,400,348,Punjabi IceCream,3,06-Mar-26,8:18:37 AM,180
1775,401,248,Hyderabadi Fried Rice,3,29-Jan-26,5:45:54 AM,960
1776,401,167,Deluxe Burger,1,26-Apr-26,3:38:51 PM,50
1777,401,125,Hyderabadi Curry,1,16-Feb-26,1:44:40 PM,250
1778,402,347,Tandoori Halwa,2,02-Mar-26,3:54:14 AM,180
1779,402,114,Baked Naan,3,06-Jan-26,2:24:22 PM,960
1780,402,278,Tandoori IceCream,3,02-Mar-26,7:34:42 AM,120
1781,403,329,Smoky Naan,3,18-Mar-26,5:42:17 PM,180
1782,403,414,Cheesy Burger,3,20-Mar-26,8:18:45 AM,960
1783,403,216,BBQ Noodles,1,07-Feb-26,1:24:58 AM,90
1784,403,102,Hyderabadi IceCream,3,09-Mar-26,7:19:45 AM,150
1785,403,411,North Indian Kebab,3,15-Mar-26,1:43:17 PM,180
1786,403,393,BBQ Dosa,3,04-Apr-26,2:24:48 PM,180
1787,404,139,Deluxe Halwa,1,28-Feb-26,7:48:31 AM,230
1788,404,236,Mexican Pasta,4,17-Mar-26,5:21:51 PM,1520
1789,404,344,Special Dosa,1,06-Mar-26,5:11:43 PM,320
1790,405,137,Garlic Fried Rice,2,17-Jan-26,11:24:38 AM,640
1791,405,296,North Indian Halwa,1,01-Feb-26,8:44:52 AM,40
1792,405,244,Cheesy Roti,2,09-Jan-26,7:56:36 AM,500
1793,405,213,Mexican Biryani,1,01-Jan-26,8:26:42 AM,40
1794,406,275,Smoky IceCream,1,28-Jan-26,4:38:13 PM,90
1795,406,246,North Indian Naan,1,11-Mar-26,6:17:10 AM,180
1796,406,341,Hot Naan,2,01-Feb-26,9:14:56 AM,100
1797,406,207,Sweet Noodles,3,21-Mar-26,9:53:52 PM,690
1798,407,281,Special Platter,3,23-Apr-26,11:54:31 PM,180
1799,407,381,BBQ Manchurian,1,17-Jan-26,6:31:15 PM,320
1800,407,172,Mexican IceCream,4,16-Mar-26,7:35:51 AM,600
1801,407,148,Deluxe Soup,4,28-Apr-26,1:21:26 PM,1520
1802,407,357,Tandoori Noodles,1,17-Apr-26,3:51:47 AM,60
1803,407,379,Crispy Soup,2,02-Mar-26,4:14:28 PM,100
1804,408,287,Mexican Roti,4,30-Apr-26,6:55:38 AM,480
1805,408,141,Punjabi Idly,4,03-Jan-26,11:40:41 PM,1280
1806,408,388,Hyderabadi Manchurian,1,16-Apr-26,2:33:52 AM,60
1807,409,423,Special Naan,3,19-Feb-26,6:44:25 AM,1140
1808,409,446,Sweet Idly,2,28-Feb-26,2:23:40 AM,300
1809,409,371,Tandoori Salad,1,14-Mar-26,6:22:44 AM,320
1810,409,284,North Indian Tikka,1,17-Apr-26,10:18:31 PM,230
1811,409,342,Smoky Biryani,3,17-Jan-26,6:14:21 PM,960
1812,410,170,Tandoori Naan,4,03-Feb-26,8:49:37 AM,1000
1813,410,415,North Indian IceCream,3,23-Feb-26,4:34:57 PM,150
1814,410,141,Punjabi Idly,3,06-Mar-26,6:53:34 PM,960
1815,410,134,BBQ Platter,2,14-Mar-26,4:12:22 AM,100
1816,410,391,Garlic Naan,4,28-Jan-26,10:52:59 AM,1280
1817,411,376,North Indian Pizza,3,04-Jan-26,6:52:45 PM,150
1818,411,248,Hyderabadi Fried Rice,1,29-Mar-26,2:31:52 AM,320
1819,411,115,Special Vada,3,30-Mar-26,9:11:53 AM,150
1820,411,336,Punjabi Salad,2,10-Jan-26,5:31:51 AM,100
1821,412,345,North Indian Vada,2,19-Apr-26,12:41:25 AM,640
1822,412,368,Garlic Dosa,1,07-Mar-26,2:50:13 PM,250
1823,412,369,Deluxe Kheer,2,23-Apr-26,1:48:36 AM,360
1824,412,221,Hot Roll,3,26-Feb-26,6:58:22 PM,120
1825,413,161,Special Idly,2,21-Jan-26,2:35:33 PM,500
1826,413,188,Mexican Pizza,2,04-Feb-26,8:52:57 PM,640
1827,413,195,Baked IceCream,4,12-Jan-26,4:11:46 PM,600
1828,414,261,Crispy IceCream,2,24-Feb-26,2:23:30 PM,640
1829,414,426,Smoky Pasta,1,28-Feb-26,2:23:20 PM,70
1830,414,127,Spicy Kebab,2,07-Jan-26,3:26:58 PM,640
1831,414,126,Punjabi Dosa,4,21-Jan-26,2:45:23 AM,1000
1832,415,442,Mexican Platter,4,20-Feb-26,10:45:49 AM,360
1833,415,154,Schezwan Vada,2,08-Apr-26,3:50:25 AM,140
1834,415,268,Punjabi Halwa,1,02-Feb-26,4:30:21 PM,180
1835,416,127,Spicy Kebab,3,18-Apr-26,5:22:22 AM,960
1836,416,306,Smoky Kebab,3,30-Mar-26,6:27:32 PM,1140
1837,416,203,Cheesy Tikka,2,15-Apr-26,6:33:38 PM,640
1838,416,148,Deluxe Soup,1,15-Feb-26,4:55:36 PM,380
1839,416,270,BBQ Salad,3,20-Feb-26,8:40:54 PM,960
1840,417,384,Deluxe Kebab,4,28-Mar-26,12:12:37 PM,1520
1841,417,193,North Indian Roti,3,20-Feb-26,9:31:51 AM,180
1842,417,306,Smoky Kebab,1,22-Apr-26,9:24:46 AM,380
1843,417,246,North Indian Naan,1,19-Apr-26,3:45:12 PM,180
1844,417,284,North Indian Tikka,2,03-Mar-26,6:25:31 PM,460
1845,417,307,Mexican Burger,1,19-Mar-26,12:42:33 AM,150
1846,418,294,Special Roti,3,16-Jan-26,12:19:45 PM,960
1847,418,415,North Indian IceCream,4,23-Mar-26,3:58:29 PM,200
1848,418,325,Cheesy Roll,2,10-Jan-26,8:15:59 PM,360
1849,418,248,Hyderabadi Fried Rice,4,07-Mar-26,5:43:46 AM,1280
1850,419,268,Punjabi Halwa,4,24-Mar-26,12:23:17 AM,720
1851,419,388,Hyderabadi Manchurian,2,05-Mar-26,3:52:32 PM,120
1852,419,177,Hot Halwa,3,08-Jan-26,3:11:50 AM,1140
1853,419,291,Punjabi Roll,2,08-Mar-26,3:35:34 PM,760
1854,419,252,Hot Salad,2,04-Apr-26,4:43:16 PM,360
1855,419,174,Mexican Tikka,1,07-Mar-26,3:26:37 PM,50
1856,420,251,BBQ Tikka,4,07-Apr-26,7:54:13 PM,920
1857,420,234,South Indian IceCream,3,27-Mar-26,6:11:55 PM,540
1858,420,395,Schezwan Idly,1,05-Mar-26,4:24:19 PM,150
1859,421,255,Sweet Pizza,3,11-Jan-26,3:28:42 AM,270
1860,421,361,Garlic Kheer,2,07-Apr-26,2:59:56 PM,640
1861,421,331,Deluxe Biryani,2,12-Feb-26,4:49:13 PM,300
1862,422,332,Tandoori Fried Rice,1,12-Apr-26,1:33:14 PM,50
1863,422,209,Sweet Roll,2,08-Feb-26,10:26:53 PM,300
1864,422,280,Tandoori Platter,2,08-Apr-26,11:31:38 AM,80
1865,423,336,Punjabi Salad,3,27-Feb-26,12:43:31 PM,150
1866,423,244,Cheesy Roti,4,10-Apr-26,6:15:42 AM,1000
1867,423,176,Cheesy Kheer,4,18-Mar-26,12:34:14 AM,200
1868,423,398,Hot Pizza,1,08-Feb-26,6:34:35 PM,250
1869,424,111,Punjabi Pasta,2,06-Mar-26,4:29:24 PM,760
1870,424,178,Sweet Biryani,3,23-Feb-26,9:27:51 PM,540
1871,424,216,BBQ Noodles,3,17-Feb-26,10:59:57 AM,270
1872,424,419,Hyderabadi Idly,3,23-Jan-26,6:17:50 PM,120
1873,425,371,Tandoori Salad,1,01-Apr-26,12:18:59 AM,320
1874,425,278,Tandoori IceCream,3,31-Mar-26,11:55:18 PM,120
1875,425,156,Tandoori Dosa,4,20-Mar-26,5:32:39 PM,1520
1876,425,435,Crispy Tikka,4,20-Jan-26,8:56:46 PM,160
1877,426,189,Garlic Manchurian,4,24-Mar-26,11:30:26 AM,200
1878,426,233,Schezwan Fried Rice,4,08-Apr-26,4:47:37 PM,240
1879,426,215,Garlic Noodles,1,13-Feb-26,4:21:36 AM,230
1880,426,373,Crispy Curry,1,22-Apr-26,12:55:23 PM,380
1881,426,168,Hot Roti,1,28-Mar-26,9:43:37 AM,90
1882,426,383,Mexican Salad,1,03-Apr-26,8:59:10 PM,230
1883,427,116,Punjabi Pizza,1,09-Jan-26,10:41:46 AM,250
1884,427,328,Hyderabadi Naan,4,12-Mar-26,7:21:42 AM,600
1885,427,235,Deluxe Pizza,2,28-Apr-26,2:21:58 AM,360
1886,427,359,Smoky Roti,4,31-Mar-26,3:43:27 PM,920
1887,427,348,Punjabi IceCream,1,14-Feb-26,9:32:44 PM,60
